"REGION","YEAR","ANALYSIS_STRATUM","STRAT","PROT","DEPTH_M","cover_group","n","avcvr","Var","SE","CV_perc"
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"HARD CORALS",23,1.1304347826087,0.0921120467434267,0.303499665145494,26.8480473013321
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"MACROALGAE",23,28.4347826086957,6.13369994844475,2.47663076546439,8.70986354826927
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"OTHER",23,7.91304347826087,3.58068396631724,1.89226952792599,23.9132962320317
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"RAMICRUSTA SPP.",23,0.173913043478261,0.0144354700120296,0.12014770081874,69.0849279707757
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"SOFT CORALS",23,12.5652173913043,3.24437188520364,1.80121400316665,14.3349211324682
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"SPONGES",23,12.4347826086957,1.28785014607321,1.13483485409693,9.12629428119911
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"TURF ALGAE",23,37.2608695652174,12.3170647877642,3.50956760695163,9.41890956358082
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"CCA",3,0,3.33333333333333e-09,5.77350269189626e-05,NA
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"HARD CORALS",3,0.333333333333333,0.111111111111111,0.333333333333333,100
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"MACROALGAE",3,32.3333333333333,863.444444444444,29.3844252018726,90.8796655728018
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"OTHER",3,35.3333333333333,327.444444444444,18.0954260641866,51.213469992981
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"RAMICRUSTA SPP.",3,0,3.33333333333333e-09,5.77350269189626e-05,NA
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"SOFT CORALS",3,3.66666666666667,13.4444444444444,3.66666666666667,100
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"SPONGES",3,1.66666666666667,2.77777777777778,1.66666666666667,100
"SEFCRI",2022,"PTDP0 / PROT = 0","PTDP0","0",25.7047991774464,"TURF ALGAE",3,26.6666666666667,540.777777777778,23.2546291687865,87.2048593829495
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"CCA",9,0.222222222222222,0.0216049382716049,0.146986183948033,66.1437827766148
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"HARD CORALS",9,1.33333333333333,0.277777777777778,0.52704627669473,39.5284707521047
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"MACROALGAE",9,26.2222222222222,19.5771604938272,4.42460851305821,16.8735070413237
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"OTHER",9,17.7777777777778,12.6882716049383,3.56206002264677,20.0365876273881
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"RAMICRUSTA SPP.",9,0,1.11111111111111e-09,3.33333333333333e-05,NA
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"SOFT CORALS",9,11.2222222222222,4.96604938271605,2.2284634577924,19.8575951684471
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"SPONGES",9,12.7777777777778,9.04938271604938,3.00821919348464,23.5425849924885
"SEFCRI",2022,"PTDP1 / PROT = 0","PTDP1","0",24.0791992294656,"TURF ALGAE",9,30.4444444444444,33.5308641975309,5.79058409813128,19.0201667456867
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"CCA",4,0,2.5e-09,5e-05,NA
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"HARD CORALS",4,2,2.83333333333333,1.68325082306035,84.1625411530173
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"MACROALGAE",4,31.75,7.89583333333333,2.80995255001456,8.85024425201436
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"OTHER",4,27.5,145.75,12.0726964676496,43.9007144278169
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"RAMICRUSTA SPP.",4,0.25,0.0625,0.25,100
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"SOFT CORALS",4,2.75,2.39583333333333,1.54784796841723,56.2853806697173
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"SPONGES",4,4.5,4.25,2.06155281280883,45.8122847290851
"SEFCRI",2022,"PTSH2 / PROT = 0","PTSH2","0",13.9826995525536,"TURF ALGAE",4,31.25,94.5625,9.72432516938836,31.1178405420428
