REGION,SURVEY,YEAR,SUB_REGION_NAME,ADMIN,PROT,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,METERS_COMPLETED,SPECIES_CD,SPECIES_NAME,avg_cm2,avg_cm3,var_cm2,var_cm3,avg_maxdiam,var_maxdiam,n_colonies,DEPTH_M
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3184,26.21691,-80.08631,NEAR0,RGSH,10,SID SIDE,Siderastrea siderea,10,14.726215563702155,NA,NA,5,NA,1,4.2671998634496
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3203,26.18526,-80.08789,NEAR1,RGSH,10,AGA AGAR,Agaricia agaricites,22.653333333333332,23.143065881444812,195.76053333333334,200.54008059221795,9.333333333333334,8.333333333333332,3,4.571999853696
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3203,26.18526,-80.08789,NEAR1,RGSH,10,POR ASTR,Porites astreoides,6,6.544984694978736,NA,NA,4,NA,1,4.571999853696
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3203,26.18526,-80.08789,NEAR1,RGSH,10,POR PORI,Porites porites,18.12857142857143,21.906998771907393,277.28904761904755,455.64775644135506,8.714285714285714,13.238095238095235,7,4.571999853696
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3204,26.15201,-80.09575,NEAR1,CPSH,10,MON CAVE,Montastraea cavernosa,1355.25,1998.8710507699807,241955,626348.7305111357,67,182.5,5,7.61999975616001
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3204,26.15201,-80.09575,NEAR1,CPSH,10,POR ASTR,Porites astreoides,16.5,18.653206380689397,4.5,48.19142773969412,6,0,2,7.61999975616001
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3204,26.15201,-80.09575,NEAR1,CPSH,10,POR PORI,Porites porites,55,71.99483164476608,NA,NA,11,NA,1,7.61999975616001
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3204,26.15201,-80.09575,NEAR1,CPSH,10,STE INTE,Stephanocoenia intersepta,178,322.0132469929538,23328,29005.67071209039,20,72,2,7.61999975616001
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3213,25.77608,-80.0894,OFFR1,LIRO,10,MON CAVE,Montastraea cavernosa,8,13.089969389957473,NA,NA,4,NA,1,12.4967996001024
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3213,25.77608,-80.0894,OFFR1,LIRO,10,STE INTE,Stephanocoenia intersepta,7.76,7.618362184955249,NA,NA,4,NA,1,12.4967996001024
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,AGA AGAR,Agaricia agaricites,54,51.050880620834135,NA,NA,12,NA,1,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,AGA LAMA,Agaricia lamarcki,100.725,127.38176462602365,12569.05125,23430.792645608635,21.5,144.5,2,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,MON CAVE,Montastraea cavernosa,310.5,256.2361508084175,NA,NA,27,NA,1,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,ORB FAVE,Orbicella faveolata,171,161.66112196597476,NA,NA,19,NA,1,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,SID RADI,Siderastrea radians,10,9.817477042468104,NA,NA,5,NA,1,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3231,26.03181,-80.08541,OFFR0,RGDP,10,STE INTE,Stephanocoenia intersepta,24.345,26.50391552231639,140.1201,161.7697128626244,7.5,1.6666666666666667,4,26.5175991514368
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3258,26.21614,-80.06993,OFFR1,SPGR,10,MON CAVE,Montastraea cavernosa,78,127.62720155208534,NA,NA,13,NA,1,18.8975993952768
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3258,26.21614,-80.06993,OFFR1,SPGR,10,POR ASTR,Porites astreoides,112,115.19173063162575,NA,NA,16,NA,1,18.8975993952768
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3258,26.21614,-80.06993,OFFR1,SPGR,10,SID RADI,Siderastrea radians,7.35,8.017606251348951,NA,NA,7,NA,1,18.8975993952768
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3258,26.21614,-80.06993,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,38.666666666666664,61.19560689805118,2597.5833333333335,7628.060458823719,8.666666666666666,32.333333333333336,3,18.8975993952768
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3259,26.14554,-80.07872,OFFR1,LIRO,10,MON CAVE,Montastraea cavernosa,15.96875,20.43262409463674,376.00390625,555.211542567091,5.625,8.5625,4,19.2023993855232
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3259,26.14554,-80.07872,OFFR1,LIRO,10,POR ASTR,Porites astreoides,13.5,17.671458676442587,NA,NA,6,NA,1,19.2023993855232
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3259,26.14554,-80.07872,OFFR1,LIRO,10,SID SIDE,Siderastrea siderea,13.421875,17.29307674876413,50.2119140625,92.85927565428892,6,2,4,19.2023993855232
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3259,26.14554,-80.07872,OFFR1,LIRO,10,STE INTE,Stephanocoenia intersepta,14,17.671458676442587,0.75,0.9638285547938831,6,0,3,19.2023993855232
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,MEA MEAN,Meandrina meandrites,10,9.817477042468104,NA,NA,5,NA,1,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,MON CAVE,Montastraea cavernosa,21.333333333333332,22.2529479629277,197.33333333333334,190.19550147932617,7,7,3,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,MYC FERO,Mycetophyllia ferox,200,170.1696020694471,NA,NA,20,NA,1,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,ORB FAVE,Orbicella faveolata,563.5,811.3817526365137,NA,NA,46,NA,1,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,POR ASTR,Porites astreoides,54.65833333333333,80.7378403664752,3546.1464166666656,11968.547302766408,13,86.4,6,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,POR PORI,Porites porites,25,40.90615434361709,450,1933.0117126699524,7.5,12.5,2,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3268,26.02858,-80.08759,OFFR1,LIRO,10,SID SIDE,Siderastrea siderea,73.63666666666667,90.06989771073236,3146.1560333333337,4842.59200876047,13.333333333333334,41.333333333333336,3,14.3255995415808
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,AGA AGAR,Agaricia agaricites,67,66.10434541928524,3698,2406.5728092586814,15,98,2,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,MEA MEAN,Meandrina meandrites,10,13.089969389957473,NA,NA,5,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,MON CAVE,Montastraea cavernosa,615.6,626.7477343911637,NA,NA,38,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,ORB ANNU,Orbicella annularis,42,35.34291735288517,NA,NA,12,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,ORB FAVE,Orbicella faveolata,180.025,200.62014336283568,94596.26916666668,92711.29802997246,48.5,1803.6666666666667,4,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,POR ASTR,Porites astreoides,151.8,203.02542523824042,NA,NA,33,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,SCO SPE.,Scolymia spp,9,9.817477042468104,NA,NA,6,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,SID RADI,Siderastrea radians,79.2,98.96016858807849,NA,NA,16,NA,1,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,SID SIDE,Siderastrea siderea,15.166666666666668,21.271200258680892,209.08333333333331,404.2725327052118,6,7,3,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3270,25.88355,-80.08812,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,24,27.48893571891069,117,188.91039673960103,7.333333333333333,2.333333333333333,3,21.335999317248
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3280,26.23015,-80.07005,PTSH2,PTCH,10,STE INTE,Stephanocoenia intersepta,19,21.925698728178766,2,36.197116835592496,8.5,0.5,2,17.9831994245376
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,AGA LAMA,Agaricia lamarcki,16,15.707963267948966,NA,NA,8,NA,1,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,MAN AREO,Manicina areolata,4,5.235987755982988,NA,NA,4,NA,1,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,MON CAVE,Montastraea cavernosa,57.666666666666664,48.86921905584123,1024.3333333333333,783.6283124013078,11.666666666666666,20.333333333333336,3,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,ORB FAVE,Orbicella faveolata,72,94.24777960769379,NA,NA,12,NA,1,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,SID SIDE,Siderastrea siderea,80.5,71.66758241001716,10512.5,8144.351288008309,11,98,2,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3305,26.0979,-80.08206,PTDP1,APRD,10,STE INTE,Stephanocoenia intersepta,28.46,30.879237790909674,889.3579999999998,748.4073040102444,8.2,11.7,5,25.907999170944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3306,26.02572,-80.08653,OFFR1,SPGR,10,MON CAVE,Montastraea cavernosa,170,307.61428066400055,NA,NA,20,NA,1,21.6407993074944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3306,26.02572,-80.08653,OFFR1,SPGR,10,MYC FERO,Mycetophyllia ferox,283.5,203.22177477908974,NA,NA,27,NA,1,21.6407993074944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3306,26.02572,-80.08653,OFFR1,SPGR,10,POR ASTR,Porites astreoides,80,62.83185307179586,NA,NA,16,NA,1,21.6407993074944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3306,26.02572,-80.08653,OFFR1,SPGR,10,SID SIDE,Siderastrea siderea,6,6.544984694978736,NA,NA,4,NA,1,21.6407993074944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3306,26.02572,-80.08653,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,56.7,58.31581363226053,NA,NA,12,NA,1,21.6407993074944
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,MAD DECA,Madracis decactis,34.19999999999999,37.306412761378795,NA,NA,19,NA,1,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,MON CAVE,Montastraea cavernosa,252,342.2372497004381,1458,3.778207934791877,30.5,0.5,2,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,POR ASTR,Porites astreoides,14.4,23.56194490192345,NA,NA,8,NA,1,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,SID RADI,Siderastrea radians,24.375,20.86213871524472,NA,NA,7.5,NA,1,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,SID SIDE,Siderastrea siderea,14.625,22.334760271614936,NA,NA,6.5,NA,1,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3315,26.19731,-80.07003,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,99,100.13826583317466,NA,NA,18,NA,1,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,AGA AGAR,Agaricia agaricites,78.1,80.83056098298738,4250.42,5973.381014365907,15.5,112.5,2,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,MAD DECA,Madracis decactis,24.666666666666668,30.543261909900767,177.33333333333331,468.77765116863947,7.333333333333333,4.333333333333333,3,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,MON CAVE,Montastraea cavernosa,60,54.97787143782138,72,30.84251375340426,12,0,2,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,POR ASTR,Porites astreoides,45.53333333333333,44.113196844156676,639.1033333333334,733.2936155345831,11.333333333333334,14.333333333333332,3,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,SID SIDE,Siderastrea siderea,56.39999999999999,54.45427266222308,7247.229999999999,6560.832376671549,12.333333333333334,184.33333333333334,3,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3316,26.07656,-80.08384,PTDP1,APRD,10,STE INTE,Stephanocoenia intersepta,24.104166666666664,25.931774776896997,686.6361041666667,991.0623248757074,7.75,18.775,6,25.6031991806976
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3324,26.17361,-80.08176,MIDR0,LIRM,10,POR ASTR,Porites astreoides,81.9,136.07023180860793,NA,NA,14,NA,1,13.4111995708416
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3324,26.17361,-80.08176,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,4.199999999999999,6.414085001079158,NA,NA,7,NA,1,13.4111995708416
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,AGA AGAR,Agaricia agaricites,407.1,413.70848256960585,307484.82,307500.5560779997,30,1152,2,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,AGA FRAG,Agaricia fragilis,57.25,56.908641922840104,4005.125,4132.299269252197,10.5,60.5,2,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,EUS FAST,Eusmilia fastigiata,29.133333333333333,49.174651674940236,1343.8533333333335,4271.282632906396,7.666666666666667,30.333333333333332,3,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,MON CAVE,Montastraea cavernosa,17,21.271200258680892,98,48.19142773969415,6.5,4.5,2,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,POR ASTR,Porites astreoides,19.4375,23.406501515417702,7.5078125,108.67180341808732,8,2,2,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,SID SIDE,Siderastrea siderea,32.4,42.411500823462205,NA,NA,12,NA,1,13.715999561088
SEFCRI,NCRMP,2020,Broward-Miami,NA,0,3325,25.77732,-80.09512,PTSH2,APRS,10,STE INTE,Stephanocoenia intersepta,12.4375,16.74697958827684,25.625624999999996,12.064545447863019,5.75,0.9166666666666666,4,13.715999561088
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,EUS FAST,Eusmilia fastigiata,98,164.93361431346415,NA,NA,14,NA,1,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,9,8.835729338221293,2,1.9276571095877661,4.5,0.5,2,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,POR ASTR,Porites astreoides,38.833333333333336,39.378991248122055,217.58333333333334,10.744903518257734,10.666666666666666,0.3333333333333333,3,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,SID RADI,Siderastrea radians,6,6.544984694978736,NA,NA,4,NA,1,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,11.333333333333334,14.835298641951802,1.3333333333333335,2.284630648400312,5.666666666666667,0.33333333333333337,2,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3123,26.32118,-80.06665,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,36,35.34291735288517,NA,NA,9,NA,1,12.4967996001024
SEFCRI,NCRMP,2020,Deerfield,NA,0,3124,26.29147,-80.06867,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,182.625,250.16567750382467,5751.28125,3511.9347681812746,56.5,364.5,2,13.1063995805952
SEFCRI,NCRMP,2020,Deerfield,NA,0,3124,26.29147,-80.06867,MIDR0,LIRM,10,POR ASTR,Porites astreoides,22.429166666666667,29.45788528131679,263.69510416666674,201.72306948143037,8.5,13.9,6,13.1063995805952
SEFCRI,NCRMP,2020,Deerfield,NA,0,3124,26.29147,-80.06867,MIDR0,LIRM,10,POR PORI,Porites porites,14.55,36.18722037853743,NA,NA,6,NA,1,13.1063995805952
SEFCRI,NCRMP,2020,Deerfield,NA,0,3131,26.26898,-80.06989,MIDR1,LIRM,10,SID SIDE,Siderastrea siderea,20.1,24.849125225269265,490.63,695.7142971567085,8,19,3,19.2023993855232
SEFCRI,NCRMP,2020,Deerfield,NA,0,3131,26.26898,-80.06989,MIDR1,LIRM,10,STE INTE,Stephanocoenia intersepta,6.75,7.3631077818510775,1.125,1.3386507705470585,4.5,0.5,2,19.2023993855232
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,AGA AGAR,Agaricia agaricites,17.82,19.438604544086846,NA,NA,6,NA,1,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,MON CAVE,Montastraea cavernosa,4,5.235987755982988,NA,NA,4,NA,1,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,POR ASTR,Porites astreoides,58.142857142857146,59.465860942949654,3234.726190476191,3572.7594639614304,11.857142857142858,63.8095238095238,7,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,POR PORI,Porites porites,9.0625,13.212687852988322,36.265625,50.71478444217535,6.75,6.25,4,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,SID RADI,Siderastrea radians,52.25,54.71607205002223,NA,NA,11,NA,1,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3132,26.27364,-80.07076,MIDR1,LIRM,10,SID SIDE,Siderastrea siderea,37.24166666666667,50.60909415392307,2956.600416666666,5944.793323970415,12.666666666666666,49.06666666666667,5,10.9727996488704
SEFCRI,NCRMP,2020,Deerfield,NA,0,3190,26.31358,-80.07333,NEAR0,RGSH,10,SID SIDE,Siderastrea siderea,18.9,20.616701789183015,NA,NA,7,NA,1,2.7431999122176
SEFCRI,NCRMP,2020,Deerfield,NA,0,3190,26.31358,-80.07333,NEAR0,RGSH,10,SOL BOUR,Solenastrea bournoni,7.5,8.18123086872342,NA,NA,5,NA,1,2.7431999122176
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,DIC STOK,Dichocoenia stokesii,27,35.34291735288517,NA,NA,9,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,MEA MEAN,Meandrina meandrites,21,27.48893571891069,NA,NA,7,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,MON CAVE,Montastraea cavernosa,59.725,91.77704788533933,3156.1512500000003,10790.12546161481,12.5,40.5,2,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,POR ASTR,Porites astreoides,62,79.1943148092427,968,3187.9164910115883,12,8,2,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,SID RADI,Siderastrea radians,12.733333333333333,15.140731261050808,53.21333333333333,48.59980546809568,5.333333333333333,2.333333333333333,3,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,SID SIDE,Siderastrea siderea,16.8,36.651914291880914,NA,NA,7,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3235,26.35883,-80.05502,OFFR0,LIRO,10,SOL BOUR,Solenastrea bournoni,5,6.544984694978736,NA,NA,5,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3237,26.348993,-80.054827,OFFR1,SPGR,10,AGA AGAR,Agaricia agaricites,34,33.37942194439155,NA,NA,8.5,NA,1,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3237,26.348993,-80.054827,OFFR1,SPGR,10,MEA MEAN,Meandrina meandrites,12.75,12.844532463895769,91.125,79.36860418573511,5.25,3.125,2,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3237,26.348993,-80.054827,OFFR1,SPGR,10,MYC LAMA,Mycetophyllia lamarckiana,340.875,346.80237652518576,205.03125,1180.810458191855,27,0,2,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3237,26.348993,-80.054827,OFFR1,SPGR,10,SID SIDE,Siderastrea siderea,27.43125,23.623304133438875,NA,NA,10.5,NA,1,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3237,26.348993,-80.054827,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,17.875,15.953400194010667,NA,NA,6.5,NA,1,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3282,26.38062,-80.05294,OFFR1,SPGR,10,MON CAVE,Montastraea cavernosa,30.208333333333336,28.279788036220616,1266.1614583333333,1030.8034839289692,8.5,33.25,3,17.6783994342912
SEFCRI,NCRMP,2020,Deerfield,NA,0,3282,26.38062,-80.05294,OFFR1,SPGR,10,MYC LAMA,Mycetophyllia lamarckiana,65,55.30512067257032,NA,NA,13,NA,1,17.6783994342912
SEFCRI,NCRMP,2020,Deerfield,NA,0,3282,26.38062,-80.05294,OFFR1,SPGR,10,SID RADI,Siderastrea radians,11.5,11.453723216212786,24.5,10.49502204108894,5,2,2,17.6783994342912
SEFCRI,NCRMP,2020,Deerfield,NA,0,3282,26.38062,-80.05294,OFFR1,SPGR,10,SID SIDE,Siderastrea siderea,14.458333333333334,18.680477150251807,41.755208333333336,121.76590517357808,5.666666666666667,2.333333333333333,3,17.6783994342912
SEFCRI,NCRMP,2020,Deerfield,NA,0,3282,26.38062,-80.05294,OFFR1,SPGR,10,STE INTE,Stephanocoenia intersepta,29.7625,32.4549428562258,562.57890625,769.3456895591866,8.2,8.2,5,17.6783994342912
SEFCRI,NCRMP,2020,Deerfield,NA,0,3288,26.36341,-80.05502,OFFR1,LIRO,10,MAD DECA,Madracis decactis,10.8,23.56194490192345,NA,NA,8,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3288,26.36341,-80.05502,OFFR1,LIRO,10,MON CAVE,Montastraea cavernosa,47.25,44.66952054322987,NA,NA,10.5,NA,1,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3288,26.36341,-80.05502,OFFR1,LIRO,10,POR ASTR,Porites astreoides,29.84125,43.978206534822746,497.34671093749984,1679.1977536427833,8.5,10.875,5,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3288,26.36341,-80.05502,OFFR1,LIRO,10,SID SIDE,Siderastrea siderea,21.75,25.19819107566813,288,424.13811014013015,7.75,3.125,2,16.4591994733056
SEFCRI,NCRMP,2020,Deerfield,NA,0,3307,26.31061,-80.05805,PTDP1,APRD,10,AGA AGAR,Agaricia agaricites,161.5,149.22565104551518,NA,NA,19,NA,1,23.7743992392192
SEFCRI,NCRMP,2020,Deerfield,NA,0,3307,26.31061,-80.05805,PTDP1,APRD,10,MON CAVE,Montastraea cavernosa,277.5833333333333,394.93528480284186,116468.27083333334,193484.14697865216,21.333333333333332,283.0833333333333,3,23.7743992392192
SEFCRI,NCRMP,2020,Deerfield,NA,0,3307,26.31061,-80.05805,PTDP1,APRD,10,STE INTE,Stephanocoenia intersepta,26.287499999999998,29.280625279161118,616.3979687499999,559.5053541570055,7.666666666666667,9.333333333333332,3,23.7743992392192
SEFCRI,NCRMP,2020,Deerfield,NA,0,3308,26.2962,-80.05993,PTDP1,APRD,10,MON CAVE,Montastraea cavernosa,67,108.31949670189806,1058,1696.5524405605206,13,8,2,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3308,26.2962,-80.05993,PTDP1,APRD,10,POR ASTR,Porites astreoides,45.75,63.32272692391926,1536.9166666666667,3383.930661173559,9.5,23,4,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3308,26.2962,-80.05993,PTDP1,APRD,10,SID SIDE,Siderastrea siderea,24.933333333333334,21.882065496878905,591.5658333333332,311.00855503442875,10.666666666666666,16.333333333333332,3,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3308,26.2962,-80.05993,PTDP1,APRD,10,STE INTE,Stephanocoenia intersepta,14,13.744467859455344,NA,NA,7,NA,1,25.2983991904512
SEFCRI,NCRMP,2020,Deerfield,NA,0,3317,26.32301,-80.05749,PTDP1,APRD,10,AGA AGAR,Agaricia agaricites,58.8,46.18141200776996,NA,NA,12,NA,1,24.0791992294656
SEFCRI,NCRMP,2020,Deerfield,NA,0,3317,26.32301,-80.05749,PTDP1,APRD,10,MEA MEAN,Meandrina meandrites,31.5,38.2881604656256,NA,NA,9,NA,1,24.0791992294656
